,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
k141_3052_1,0.019896188852705568,0.017877735203656257,0.01499422999072867,0.011534023735215565,0.0224913435443404,0.006920415394531423,0.009227219564873495,0.01038062165004453,0.015859281554606947,0.01038062165004453,0.008073817479702459,0.0057670133093603885,0.011822374256508323,0.009227219564873495,0.004901961745482112,0.0066320648732386646,0.021626291980462124,0.010957322692630047,0.008650518522287976,0.010092271128751771,0.011822374256508323,0.01499422999072867,0.011245673213922806,0.009803920607459013,0.010092271128751771,0.006343714351945906,0.006055363830653147,0.011822374256508323,0.011534023735215565,0.008362168000995217,0.0074971164371169415,0.014705879469435912,0.00547866278806763,0.00547866278806763,0.0074971164371169415,0.006343714351945906,0.0066320648732386646,0.008362168000995217,0.006920415394531423,0.003748559660311077,0.004613611224189353,0.004613611224189353,0.002306807053847283,0.0031718586177255596,0.003748559660311077,0.01239907529909384,0.006055363830653147,0.00547866278806763,0.0074971164371169415,0.00547866278806763,0.006343714351945906,0.006920415394531423,0.0028835080964328005,0.004901961745482112,0.002306807053847283,0.008938869043580735,0.004325260702896594,0.005190312266774871,0.014417528948143153,0.0077854669584097,0.0066320648732386646,0.0074971164371169415,0.009227219564873495,0.015570931033314188,0.007208765915824182,0.0031718586177255596,0.0028835080964328005,0.006920415394531423,0.0066320648732386646,0.008073817479702459,0.004325260702896594,0.003748559660311077,0.0066320648732386646,0.0126874258203866,0.01730103416107074,0.012110724777801082,0.008650518522287976,0.009515570086166254,0.013552477384264877,0.007208765915824182,0.009803920607459013,0.00547866278806763,0.006920415394531423,0.008073817479702459,0.007208765915824182,0.006055363830653147,0.0057670133093603885,0.006920415394531423,0.004901961745482112,0.004613611224189353,0.0077854669584097,0.007208765915824182,0.008650518522287976,0.0074971164371169415,0.0066320648732386646,0.0028835080964328005,0.0057670133093603885,0.0034602091390183182,0.009515570086166254,0.0057670133093603885,0.009803920607459013,0.006920415394531423,0.008073817479702459,0.0025951575751400418,0.005190312266774871,0.0031718586177255596,0.003748559660311077,0.0031718586177255596,0.007208765915824182,0.0025951575751400418,0.0074971164371169415,0.00547866278806763,0.006920415394531423,0.003748559660311077,0.004613611224189353,0.0077854669584097,0.0074971164371169415,0.0028835080964328005,0.0025951575751400418,0.004613611224189353,0.001153404968676248,0.004325260702896594,0.004325260702896594,0.004901961745482112,0.0020184565325545244,0.004325260702896594,0.0074971164371169415,0.0028835080964328005,0.007208765915824182,0.004613611224189353,0.0005767039260907305,0.006920415394531423,0.0025951575751400418,0.004036910181603836,0.001153404968676248,0.0034602091390183182
k141_3052_2,0.0224913435443404,0.018742786767534533,0.016435982597192464,0.012975776341679358,0.019896188852705568,0.008073817479702459,0.009227219564873495,0.0077854669584097,0.013552477384264877,0.01038062165004453,0.008073817479702459,0.0074971164371169415,0.009803920607459013,0.010957322692630047,0.008073817479702459,0.0074971164371169415,0.014705879469435912,0.008362168000995217,0.014705879469435912,0.01038062165004453,0.01038062165004453,0.010957322692630047,0.012975776341679358,0.009803920607459013,0.0077854669584097,0.0077854669584097,0.0066320648732386646,0.011822374256508323,0.009803920607459013,0.0057670133093603885,0.0074971164371169415,0.01499422999072867,0.007208765915824182,0.004325260702896594,0.008073817479702459,0.00547866278806763,0.005190312266774871,0.008073817479702459,0.006920415394531423,0.006343714351945906,0.0031718586177255596,0.007208765915824182,0.0014417554899690066,0.0028835080964328005,0.0077854669584097,0.012975776341679358,0.006920415394531423,0.003748559660311077,0.0074971164371169415,0.0074971164371169415,0.004325260702896594,0.005190312266774871,0.0014417554899690066,0.008650518522287976,0.004325260702896594,0.00547866278806763,0.004901961745482112,0.004036910181603836,0.016147632075899705,0.006055363830653147,0.006055363830653147,0.0074971164371169415,0.008362168000995217,0.013264126862972118,0.009803920607459013,0.003748559660311077,0.004901961745482112,0.008362168000995217,0.006343714351945906,0.007208765915824182,0.0057670133093603885,0.004325260702896594,0.008073817479702459,0.013264126862972118,0.018454436246241775,0.0074971164371169415,0.008938869043580735,0.008938869043580735,0.011245673213922806,0.010668972171337289,0.014705879469435912,0.0031718586177255596,0.004613611224189353,0.006343714351945906,0.006920415394531423,0.008362168000995217,0.004613611224189353,0.008650518522287976,0.003748559660311077,0.003748559660311077,0.0074971164371169415,0.0077854669584097,0.00547866278806763,0.007208765915824182,0.0057670133093603885,0.003748559660311077,0.0077854669584097,0.0031718586177255596,0.009803920607459013,0.0077854669584097,0.009515570086166254,0.010668972171337289,0.01038062165004453,0.0017301060112617655,0.006343714351945906,0.0034602091390183182,0.0031718586177255596,0.0031718586177255596,0.0057670133093603885,0.0028835080964328005,0.0066320648732386646,0.0057670133093603885,0.003748559660311077,0.004036910181603836,0.00547866278806763,0.006343714351945906,0.0034602091390183182,0.002306807053847283,0.004325260702896594,0.004036910181603836,0.0025951575751400418,0.0066320648732386646,0.004901961745482112,0.0025951575751400418,0.0008650544473834893,0.008362168000995217,0.0074971164371169415,0.0020184565325545244,0.006343714351945906,0.0034602091390183182,0.0005767039260907305,0.004613611224189353,0.0031718586177255596,0.005190312266774871,0.0005767039260907305,0.004613611224189353
k141_4531_1,0.01616481395114195,0.014580028580399676,0.013946114432102766,0.014580028580399676,0.012995243209657401,0.005071316355946023,0.01172741491306358,0.01045958661646976,0.015213942728696587,0.01045958661646976,0.0057052305042429325,0.013946114432102766,0.012678286135508946,0.012678286135508946,0.008874801245727483,0.007290015874985208,0.010776543690618215,0.006022187578391388,0.008874801245727483,0.01172741491306358,0.00919175831987594,0.01236132906136049,0.00919175831987594,0.006656101726688298,0.007290015874985208,0.008557844171579029,0.009825672468172848,0.008557844171579029,0.009825672468172848,0.006656101726688298,0.003169573911055292,0.012995243209657401,0.006339144652539843,0.008557844171579029,0.0057052305042429325,0.0069730588008367535,0.0034865309852037474,0.007290015874985208,0.006022187578391388,0.002535659762758382,0.0038034880593522022,0.013312200283805855,0.003169573911055292,0.0069730588008367535,0.005388273430094478,0.013946114432102766,0.01045958661646976,0.008240887097430573,0.005388273430094478,0.006339144652539843,0.006656101726688298,0.010142629542321304,0.0019017456144614718,0.004754359281797568,0.005388273430094478,0.007606972949133663,0.007923930023282118,0.004120445133500657,0.013312200283805855,0.007606972949133663,0.006022187578391388,0.0038034880593522022,0.011410457838915125,0.011093500764766671,0.0057052305042429325,0.0034865309852037474,0.005388273430094478,0.01045958661646976,0.007290015874985208,0.007290015874985208,0.005071316355946023,0.007290015874985208,0.007923930023282118,0.012678286135508946,0.017115685173587317,0.01172741491306358,0.008557844171579029,0.01489698565454813,0.014263071506251222,0.010776543690618215,0.008874801245727483,0.0038034880593522022,0.0034865309852037474,0.0069730588008367535,0.009825672468172848,0.0069730588008367535,0.0038034880593522022,0.007923930023282118,0.006022187578391388,0.008240887097430573,0.0069730588008367535,0.007606972949133663,0.004120445133500657,0.011410457838915125,0.005388273430094478,0.0034865309852037474,0.005388273430094478,0.008874801245727483,0.003169573911055292,0.002218702688609927,0.012044371987212036,0.008557844171579029,0.006656101726688298,3.1695707414845512e-09,0.005071316355946023,0.004754359281797568,0.0038034880593522022,0.004754359281797568,0.0038034880593522022,0.0034865309852037474,0.01236132906136049,0.005071316355946023,0.0069730588008367535,0.007606972949133663,0.002218702688609927,0.005388273430094478,0.006339144652539843,0.0006339173178676517,0.002218702688609927,0.004437402207649112,0.0003169602437191966,0.008874801245727483,0.007923930023282118,0.004754359281797568,0.002218702688609927,0.0034865309852037474,0.01172741491306358,0.0012678314661645617,0.005388273430094478,0.004120445133500657,3.1695707414845512e-09,0.004120445133500657,0.006339144652539843,0.002218702688609927,0.0019017456144614718,0.0009508743920161067
k141_4531_2,0.032002524232118724,0.019645115108568832,0.023130538194698288,0.01584283537824579,0.01996197175276242,0.006970849340825354,0.008871989205986875,0.009188845850180464,0.0180608318876009,0.012991125580503507,0.011089985715341985,0.015209122089858616,0.017110261955020137,0.011406842359535572,0.012357412292116333,0.008238275917599703,0.01869454517598807,0.005703422764051007,0.010456272426954813,0.006337136052438181,0.011089985715341985,0.01172369900372916,0.00950570249437405,0.006337136052438181,0.004435996187276659,0.006020279408244593,0.005703422764051007,0.006653992696631767,0.007921419273406114,0.007604562629212528,0.003802282898889485,0.01679340531082655,0.007604562629212528,0.004752852831470246,0.007921419273406114,0.0034854262546958983,0.003168569610502311,0.0050697094756638325,0.007604562629212528,0.0025348563221151373,0.006970849340825354,0.01172369900372916,0.003168569610502311,0.006970849340825354,0.007921419273406114,0.017427118599213726,0.006337136052438181,0.004752852831470246,0.0050697094756638325,0.003802282898889485,0.004119139543083072,0.01172369900372916,0.0019011430337279635,0.0050697094756638325,0.006337136052438181,0.0034854262546958983,0.0034854262546958983,0.0015842863895343764,0.019328258464375248,0.00950570249437405,0.010456272426954813,0.004752852831470246,0.006653992696631767,0.010456272426954813,0.007604562629212528,0.004752852831470246,0.004752852831470246,0.0050697094756638325,0.0050697094756638325,0.0025348563221151373,0.007287705985018942,0.007921419273406114,0.009188845850180464,0.02027882839695601,0.01901140182018166,0.00950570249437405,0.009822559138567636,0.01996197175276242,0.012357412292116333,0.01172369900372916,0.010139415782761224,0.003802282898889485,0.003168569610502311,0.00538656611985742,0.00538656611985742,0.006653992696631767,0.002851712966308724,0.006653992696631767,0.006337136052438181,0.006653992696631767,0.008238275917599703,0.005703422764051007,0.004435996187276659,0.006653992696631767,0.004752852831470246,0.0022179996779215505,0.004752852831470246,0.006337136052438181,0.004119139543083072,0.003168569610502311,0.013307982224697094,0.00950570249437405,0.006337136052438181,3.1685664419358696e-09,0.002851712966308724,0.006337136052438181,0.003802282898889485,0.0019011430337279635,0.003802282898889485,0.0006337164569536159,0.013307982224697094,0.002851712966308724,0.006020279408244593,0.003168569610502311,0.003168569610502311,0.0019011430337279635,0.0034854262546958983,0.0006337164569536159,0.0022179996779215505,0.003168569610502311,3.1685664419358696e-09,0.007604562629212528,0.006653992696631767,0.002851712966308724,0.0015842863895343764,0.0034854262546958983,0.011406842359535572,0.0003168598127600289,0.0034854262546958983,0.005703422764051007,3.1685664419358696e-09,0.0009505731011472027,0.004752852831470246,0.0015842863895343764,0.0009505731011472027,3.1685664419358696e-09
k141_4534_1,0.03211887167705396,0.023969308438034784,0.013422814834598198,0.008149568032879907,0.030680713458403515,0.007670181959996425,0.015340359126132123,0.011025884470180792,0.016299131271899085,0.008628954105763387,0.00958772625153035,0.009108340178646868,0.010546498397297311,0.009108340178646868,0.004314479449812058,0.006711409814229463,0.02253115021938434,0.014860973053248641,0.014860973053248641,0.011505270543064274,0.016299131271899085,0.017737289490549528,0.014381586980365159,0.012943428761714717,0.01006711232441383,0.007670181959996425,0.0071907958871129446,0.011025884470180792,0.012464042688831235,0.005752637668462501,0.008149568032879907,0.015819745199015606,0.005752637668462501,0.003355707304045096,0.008628954105763387,0.002876321231161615,0.003355707304045096,0.009108340178646868,0.008149568032879907,0.003355707304045096,0.005752637668462501,0.007670181959996425,0.003355707304045096,0.003355707304045096,0.003835093376928577,0.015340359126132123,0.005752637668462501,0.004314479449812058,0.008628954105763387,0.002876321231161615,0.003835093376928577,0.004793865522695539,0.001438163012511172,0.002876321231161615,0.003835093376928577,0.005752637668462501,0.002396935158278134,0.0019175490853946529,0.017737289490549528,0.012464042688831235,0.005752637668462501,0.010546498397297311,0.012943428761714717,0.013902200907481678,0.005752637668462501,0.005752637668462501,0.005752637668462501,0.013422814834598198,0.002876321231161615,0.00527325159557902,0.007670181959996425,0.0071907958871129446,0.0071907958871129446,0.014381586980365159,0.013422814834598198,0.016778517344782567,0.007670181959996425,0.011025884470180792,0.013422814834598198,0.002876321231161615,0.011505270543064274,0.008149568032879907,0.006232023741345982,0.00527325159557902,0.006232023741345982,0.008149568032879907,0.0019175490853946529,0.003835093376928577,0.003835093376928577,0.004314479449812058,0.0071907958871129446,0.004314479449812058,0.004793865522695539,0.005752637668462501,0.00958772625153035,0.003355707304045096,0.004793865522695539,0.0019175490853946529,0.005752637668462501,0.002396935158278134,0.01006711232441383,0.005752637668462501,0.004793865522695539,0.003835093376928577,0.007670181959996425,0.002396935158278134,0.003355707304045096,0.0019175490853946529,0.003835093376928577,0.003835093376928577,0.011025884470180792,0.0019175490853946529,0.004793865522695539,0.003835093376928577,0.001438163012511172,0.004314479449812058,0.004314479449812058,0.0009587769396276909,0.001438163012511172,0.001438163012511172,0.0004793908667442099,0.003835093376928577,0.004314479449812058,0.001438163012511172,0.0019175490853946529,0.002396935158278134,0.007670181959996425,0.002396935158278134,0.003355707304045096,0.003835093376928577,4.793860728834811e-09,0.002396935158278134,0.00527325159557902,0.0004793908667442099,0.0009587769396276909,0.0009587769396276909
k141_4534_2,0.030186856227060646,0.026832761623116545,0.013416383207340132,0.01437469595132416,0.0287493871110846,0.012937226835348117,0.010062288603396028,0.017728790555268263,0.015812165067300207,0.007666506743435954,0.005270724883475881,0.00718735037144394,0.012937226835348117,0.00814566311542797,0.002874943023515808,0.007666506743435954,0.0287493871110846,0.011499757719372072,0.014853852323316175,0.013895539579332145,0.02731191799510856,0.018207946927260278,0.010062288603396028,0.009103975859411998,0.007666506743435954,0.011020601347380057,0.004312412139491852,0.011499757719372072,0.011020601347380057,0.005270724883475881,0.009583132231404013,0.01437469595132416,0.005749881255467896,0.005270724883475881,0.012937226835348117,0.0038332557674998374,0.006229037627459911,0.009103975859411998,0.006229037627459911,0.006229037627459911,0.00047916116355573463,0.011499757719372072,0.0038332557674998374,0.00047916116355573463,0.0023957866515237933,0.01437469595132416,0.009103975859411998,0.006229037627459911,0.011020601347380057,0.005749881255467896,0.006708193999451925,0.002874943023515808,0.0009583175355477494,0.0023957866515237933,0.0009583175355477494,0.010062288603396028,0.001437473907539764,0.004312412139491852,0.02443697976315647,0.008624819487419983,0.007666506743435954,0.012937226835348117,0.012937226835348117,0.012458070463356102,0.00814566311542797,0.009583132231404013,0.005749881255467896,0.013895539579332145,0.0033540993955078224,0.00814566311542797,0.009103975859411998,0.010062288603396028,0.011020601347380057,0.01437469595132416,0.015812165067300207,0.012937226835348117,0.007666506743435954,0.008624819487419983,0.009583132231404013,0.0033540993955078224,0.010541444975388043,0.007666506743435954,0.002874943023515808,0.005270724883475881,0.005270724883475881,0.009583132231404013,0.004312412139491852,0.0023957866515237933,0.0019166302795317785,0.0019166302795317785,0.0023957866515237933,0.006229037627459911,0.0033540993955078224,0.00718735037144394,0.005270724883475881,0.0023957866515237933,0.0023957866515237933,0.0019166302795317785,0.0019166302795317785,0.005270724883475881,0.008624819487419983,0.0038332557674998374,0.004312412139491852,0.001437473907539764,0.0038332557674998374,0.0019166302795317785,0.00047916116355573463,0.0009583175355477494,0.006708193999451925,0.0033540993955078224,0.005749881255467896,0.0023957866515237933,0.0038332557674998374,0.0019166302795317785,0.002874943023515808,0.002874943023515808,0.005270724883475881,0.001437473907539764,0.0019166302795317785,0.0009583175355477494,4.791563719920147e-09,0.002874943023515808,0.00718735037144394,0.00047916116355573463,0.00047916116355573463,0.0009583175355477494,0.005270724883475881,0.0023957866515237933,0.0033540993955078224,0.001437473907539764,0.001437473907539764,0.005270724883475881,0.001437473907539764,0.0009583175355477494,0.00047916116355573463,4.791563719920147e-09
k141_3060_1,0.016116245199975253,0.010039629153528198,0.019286653572034584,0.01558784380463203,0.014266840316273975,0.0029062103163946984,0.013210037525587531,0.00581241799078242,0.014266840316273975,0.012681636130244308,0.01056803054887142,0.014266840316273975,0.011624833339557864,0.01083223124654303,0.010303829851199809,0.007926023572155308,0.009775428455856586,0.00581241799078242,0.008454424967498531,0.009247027060513365,0.008190224269826919,0.012681636130244308,0.008190224269826919,0.0066050200837972535,0.00581241799078242,0.009247027060513365,0.01083223124654303,0.004755615200095976,0.005284016595439198,0.008190224269826919,0.0031704110140663095,0.01558784380463203,0.007133421479140476,0.005284016595439198,0.005019815897767587,0.00581241799078242,0.004491414502424364,0.006869220781468864,0.005019815897767587,0.0026420096187230874,0.0066050200837972535,0.012417435432572697,0.005019815897767587,0.005548217293110809,0.007397622176812086,0.011624833339557864,0.009247027060513365,0.005019815897767587,0.003963013107081142,0.005019815897767587,0.004491414502424364,0.011889034037229476,0.0029062103163946984,0.006076618688454031,0.010303829851199809,0.008718625665170142,0.005019815897767587,0.004227213804752754,0.009511227758184975,0.0066050200837972535,0.004491414502424364,0.0031704110140663095,0.010039629153528198,0.008454424967498531,0.004755615200095976,0.0029062103163946984,0.005548217293110809,0.007926023572155308,0.007926023572155308,0.006076618688454031,0.0034346117117379205,0.003963013107081142,0.008190224269826919,0.015059442409288809,0.02034345636272103,0.008718625665170142,0.012681636130244308,0.017437248688333306,0.012417435432572697,0.014266840316273975,0.010039629153528198,0.005284016595439198,0.0031704110140663095,0.006076618688454031,0.006076618688454031,0.007133421479140476,0.004491414502424364,0.011096431944214643,0.006340819386125642,0.010039629153528198,0.011096431944214643,0.005548217293110809,0.004755615200095976,0.00581241799078242,0.008454424967498531,0.004491414502424364,0.008454424967498531,0.006869220781468864,0.004491414502424364,0.0026420096187230874,0.013474238223259142,0.010303829851199809,0.007133421479140476,2.642006976716111e-09,0.0029062103163946984,0.005548217293110809,0.007133421479140476,0.0031704110140663095,0.004755615200095976,0.0023778089210514763,0.010303829851199809,0.007397622176812086,0.009247027060513365,0.008190224269826919,0.004227213804752754,0.0036988124094095316,0.00581241799078242,0.0007926047350218099,0.0029062103163946984,0.006869220781468864,0.0005284040373501989,0.008718625665170142,0.010039629153528198,0.0026420096187230874,0.0021136082233798653,0.00581241799078242,0.012417435432572697,0.0010568054326934209,0.004755615200095976,0.008718625665170142,2.642006976716111e-09,0.0021136082233798653,0.005548217293110809,0.0026420096187230874,0.0007926047350218099,0.0002642033396785878
k141_3060_2,0.026941355879491716,0.013470679260400428,0.020338083026995985,0.014791333830899575,0.017432642971897866,0.003697835438706749,0.010301108291202479,0.006867406407904699,0.020338083026995985,0.010565239205302309,0.009244584634803162,0.014263072002699917,0.013998941088600086,0.009508715548902992,0.011357631947601796,0.007395668236104357,0.01637611931549855,0.007131537322004528,0.008980453720703333,0.00660327549380487,0.008716322806603503,0.011885893775801454,0.007923930064304016,0.005546751837405553,0.004754359095106066,0.008188060978403845,0.007659799150204186,0.006339144579705041,0.006339144579705041,0.008716322806603503,0.0026413117823074323,0.017432642971897866,0.007923930064304016,0.006339144579705041,0.006075013665605211,0.007131537322004528,0.003961966352806578,0.005282620923305724,0.008188060978403845,0.00343370452460692,0.005282620923305724,0.011093501033501965,0.00343370452460692,0.008188060978403845,0.005810882751505382,0.015055464744999403,0.007659799150204186,0.00660327549380487,0.003961966352806578,0.006075013665605211,0.006075013665605211,0.011093501033501965,0.003697835438706749,0.004754359095106066,0.007131537322004528,0.007659799150204186,0.004754359095106066,0.002113049954107774,0.01637611931549855,0.009244584634803162,0.007131537322004528,0.004490228181006237,0.008716322806603503,0.011621762861701624,0.00660327549380487,0.004490228181006237,0.005018490009205895,0.007395668236104357,0.007395668236104357,0.007131537322004528,0.005546751837405553,0.004490228181006237,0.009508715548902992,0.01637611931549855,0.015847857487298892,0.009244584634803162,0.008980453720703333,0.018489166628297183,0.009508715548902992,0.008716322806603503,0.00977284646300282,0.004754359095106066,0.003169573610507091,0.00660327549380487,0.006075013665605211,0.005810882751505382,0.003697835438706749,0.009508715548902992,0.006339144579705041,0.006339144579705041,0.010565239205302309,0.006339144579705041,0.0026413117823074323,0.005546751837405553,0.005546751837405553,0.0029054426964072616,0.006075013665605211,0.006075013665605211,0.004490228181006237,0.003697835438706749,0.012414155604001113,0.009244584634803162,0.005546751837405553,2.6413091409982918e-09,0.004490228181006237,0.005018490009205895,0.005018490009205895,0.004490228181006237,0.00660327549380487,0.0026413117823074323,0.011093501033501965,0.007131537322004528,0.007659799150204186,0.00660327549380487,0.00343370452460692,0.00343370452460692,0.003697835438706749,0.0023771808682076035,0.003697835438706749,0.004490228181006237,0.0005282644695087993,0.006867406407904699,0.007659799150204186,0.004226097266906407,0.0013206572118082867,0.00343370452460692,0.012414155604001113,0.0007923953836086285,0.003961966352806578,0.00660327549380487,2.6413091409982918e-09,0.0023771808682076035,0.005018490009205895,0.0023771808682076035,0.0005282644695087993,2.6413091409982918e-09
k141_4545_1,0.016733064340778828,0.010624168805081087,0.023107564030202556,0.013014606188614984,0.013545814496066962,0.003718460808205379,0.011155377112533064,0.008233731421547187,0.016733064340778828,0.012483397881163007,0.010358564651355097,0.01620185603332685,0.009296148036451143,0.010624168805081087,0.011686585419985041,0.00770252311409521,0.010358564651355097,0.003984064961931368,0.0069057106529172435,0.008764939728999166,0.006108898191739278,0.013014606188614984,0.010889772958807076,0.006374502345465266,0.007171314806643232,0.0074369189603692215,0.0055776898842873,0.003984064961931368,0.006108898191739278,0.011155377112533064,0.002656044193301424,0.018857897570586736,0.006108898191739278,0.0074369189603692215,0.007968127267821198,0.004515273269383345,0.004249669115657356,0.007171314806643232,0.0058432940380132884,0.002656044193301424,0.0069057106529172435,0.011686585419985041,0.004249669115657356,0.006374502345465266,0.006108898191739278,0.013280210342340974,0.006640106499191255,0.007171314806643232,0.004249669115657356,0.005312085730561311,0.005312085730561311,0.011420981266259053,0.002656044193301424,0.005046481576835323,0.0069057106529172435,0.008764939728999166,0.006374502345465266,0.0055776898842873,0.013280210342340974,0.0074369189603692215,0.0055776898842873,0.002921648347027413,0.006374502345465266,0.008233731421547187,0.006640106499191255,0.003718460808205379,0.004249669115657356,0.010889772958807076,0.005312085730561311,0.009561752190177132,0.003718460808205379,0.003984064961931368,0.010624168805081087,0.013545814496066962,0.01992031418549069,0.0069057106529172435,0.012483397881163007,0.01620185603332685,0.012217793727437018,0.013280210342340974,0.01009296049762911,0.003984064961931368,0.0015936275783974695,0.0069057106529172435,0.007171314806643232,0.006640106499191255,0.005312085730561311,0.009296148036451143,0.0058432940380132884,0.0069057106529172435,0.008764939728999166,0.004780877423109334,0.003718460808205379,0.008233731421547187,0.0069057106529172435,0.005046481576835323,0.0074369189603692215,0.009030543882725154,0.004249669115657356,0.002921648347027413,0.012217793727437018,0.011420981266259053,0.0074369189603692215,2.6560415372598874e-09,0.004249669115657356,0.00345285665447939,0.006640106499191255,0.002921648347027413,0.007968127267821198,0.0031872525007534016,0.009296148036451143,0.005046481576835323,0.0069057106529172435,0.00770252311409521,0.004249669115657356,0.003984064961931368,0.006374502345465266,0.001062419270945492,0.0023904400395754356,0.007968127267821198,2.6560415372598874e-09,0.01009296049762911,0.008764939728999166,0.005312085730561311,0.001859231732123458,0.004249669115657356,0.013014606188614984,0.0007968151172195034,0.004249669115657356,0.005046481576835323,2.6560415372598874e-09,0.005046481576835323,0.0058432940380132884,0.002921648347027413,0.001859231732123458,2.6560415372598874e-09
k141_4545_2,0.02018591833921668,0.013545814496066962,0.01620185603332685,0.015670647725874873,0.01620185603332685,0.002921648347027413,0.011155377112533064,0.006640106499191255,0.01407702280351894,0.010358564651355097,0.009296148036451143,0.01195218957371103,0.01620185603332685,0.00770252311409521,0.00982735634390312,0.009296148036451143,0.011686585419985041,0.006640106499191255,0.010889772958807076,0.00770252311409521,0.0069057106529172435,0.011155377112533064,0.008233731421547187,0.005312085730561311,0.009561752190177132,0.009561752190177132,0.0069057106529172435,0.0069057106529172435,0.006640106499191255,0.007968127267821198,0.002921648347027413,0.019123501724312725,0.005312085730561311,0.0058432940380132884,0.005046481576835323,0.006108898191739278,0.003718460808205379,0.0055776898842873,0.008499335575273177,0.003984064961931368,0.0069057106529172435,0.008764939728999166,0.002921648347027413,0.0058432940380132884,0.008764939728999166,0.017529876801956792,0.00770252311409521,0.009030543882725154,0.00345285665447939,0.003984064961931368,0.004780877423109334,0.010624168805081087,0.00345285665447939,0.004780877423109334,0.0055776898842873,0.0074369189603692215,0.005046481576835323,0.003984064961931368,0.013811418649792951,0.005046481576835323,0.0055776898842873,0.004249669115657356,0.009030543882725154,0.00982735634390312,0.009030543882725154,0.004249669115657356,0.0055776898842873,0.01009296049762911,0.00770252311409521,0.0058432940380132884,0.003718460808205379,0.0031872525007534016,0.009030543882725154,0.012483397881163007,0.019123501724312725,0.006108898191739278,0.00982735634390312,0.015405043572148884,0.009296148036451143,0.010358564651355097,0.009561752190177132,0.002921648347027413,0.002656044193301424,0.011155377112533064,0.006374502345465266,0.006640106499191255,0.005312085730561311,0.010889772958807076,0.007171314806643232,0.009296148036451143,0.010358564651355097,0.006640106499191255,0.003718460808205379,0.01009296049762911,0.003718460808205379,0.002656044193301424,0.006640106499191255,0.00770252311409521,0.002921648347027413,0.00345285665447939,0.012483397881163007,0.008499335575273177,0.007968127267821198,2.6560415372598874e-09,0.003718460808205379,0.004780877423109334,0.0031872525007534016,0.004515273269383345,0.008233731421547187,0.001859231732123458,0.013280210342340974,0.00770252311409521,0.009296148036451143,0.006640106499191255,0.002656044193301424,0.00345285665447939,0.005312085730561311,0.0023904400395754356,0.003984064961931368,0.0069057106529172435,0.0005312109634935147,0.011420981266259053,0.0069057106529172435,0.003984064961931368,0.002921648347027413,0.005312085730561311,0.01195218957371103,0.0015936275783974695,0.00770252311409521,0.007171314806643232,2.6560415372598874e-09,0.0031872525007534016,0.005312085730561311,0.002124835885849447,0.0005312109634935147,2.6560415372598874e-09
